t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785365051.345,2,raw,820,-592,-17072,-1250,-683,57,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.345,2,raw,784,-448,-17164,-1240,-696,71,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.369,2,raw,848,-580,-17044,-1243,-685,19,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.369,5,sum,-797,126,17319,69,-15,-122,-1664,10,11,10,0,100,2326,2303,89,43045,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.369,2,raw,820,-480,-17048,-1269,-677,70,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.369,2,raw,748,-520,-17016,-1251,-687,64,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.394,2,raw,768,-492,-17040,-1235,-678,52,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.394,2,raw,816,-472,-17092,-1268,-677,63,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.417,2,raw,844,-632,-17096,-1255,-673,61,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.417,2,raw,792,-500,-16928,-1257,-689,65,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.417,2,raw,716,-444,-17068,-1264,-670,63,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.441,2,raw,756,-516,-17032,-1250,-655,60,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.441,4,sum,693,43,16796,330,31,227,-2224,11,11,10,0,100,2122,2099,91,43915,7,-66,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.441,2,raw,720,-476,-17036,-1253,-670,61,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.466,2,raw,780,-584,-17144,-1249,-681,55,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.466,2,raw,744,-556,-17192,-1243,-660,50,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.491,5,sum,-800,128,17317,69,-15,-122,-1632,10,12,11,0,100,2325,2303,89,43046,7,-66,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.491,2,raw,688,-524,-17108,-1271,-666,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.491,2,raw,732,-484,-17164,-1292,-677,55,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.515,2,raw,868,-524,-17124,-1257,-685,54,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.515,2,raw,836,-520,-17112,-1274,-677,62,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.540,2,raw,764,-400,-17048,-1270,-677,67,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.540,2,raw,716,-500,-17152,-1278,-681,61,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.540,2,raw,784,-484,-17168,-1254,-681,46,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.561,2,raw,832,-472,-17104,-1273,-673,97,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.561,4,sum,689,44,16796,329,32,227,-2240,11,11,10,0,100,2122,2099,91,43916,7,-70,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.561,2,raw,744,-544,-17024,-1248,-680,66,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.583,2,raw,704,-464,-17088,-1254,-659,66,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.583,2,raw,768,-492,-17204,-1247,-679,70,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.608,2,raw,812,-352,-17024,-1262,-676,80,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.608,2,raw,716,-440,-17096,-1257,-644,46,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.608,5,sum,-799,127,17315,69,-15,-123,-1664,9,12,10,0,100,2324,2303,89,43047,7,-66,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.608,2,raw,804,-440,-16932,-1269,-687,58,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.633,2,raw,832,-552,-17048,-1241,-696,47,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.633,2,raw,824,-508,-17052,-1250,-678,61,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.656,2,raw,724,-540,-17088,-1262,-682,44,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.656,2,raw,704,-468,-17072,-1259,-672,43,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.656,2,raw,764,-488,-16976,-1258,-690,61,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.681,2,raw,800,-464,-16952,-1258,-662,58,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.681,2,raw,808,-532,-17124,-1236,-681,53,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.681,4,sum,680,43,16796,330,33,226,-2208,11,12,10,0,100,2122,2099,91,43917,7,-71,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.706,2,raw,752,-492,-17144,-1265,-674,63,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.706,2,raw,760,-516,-17144,-1256,-675,60,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.706,2,raw,784,-576,-17172,-1273,-666,62,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.731,2,raw,852,-500,-17124,-1278,-663,70,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.731,5,sum,-804,126,17310,69,-16,-124,-1664,10,12,10,0,100,2326,2303,89,43048,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.731,2,raw,792,-496,-17048,-1274,-660,84,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.756,2,raw,812,-484,-17092,-1266,-698,72,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.757,2,raw,828,-576,-17172,-1249,-672,67,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.757,2,raw,788,-416,-17032,-1248,-670,48,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.778,2,raw,740,-440,-17044,-1285,-662,52,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.778,2,raw,872,-496,-16976,-1270,-682,65,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.803,2,raw,684,-544,-17244,-1260,-651,83,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.803,2,raw,832,-536,-17168,-1268,-668,50,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.803,4,sum,683,41,16798,330,33,227,-2224,11,11,10,0,100,2122,2099,91,43918,7,-69,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.828,2,raw,812,-508,-17076,-1257,-671,42,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.828,2,raw,780,-388,-17032,-1245,-685,60,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.828,2,raw,800,-528,-17048,-1265,-679,58,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.854,2,raw,820,-508,-16988,-1248,-663,67,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.854,2,raw,832,-500,-17068,-1258,-667,59,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.854,5,sum,-805,122,17309,69,-16,-124,-1664,10,12,10,0,100,2330,2303,89,43049,7,-66,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.874,2,raw,740,-472,-16988,-1235,-669,54,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.874,2,raw,832,-504,-17208,-1280,-682,74,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.895,2,raw,736,-460,-17168,-1244,-687,61,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.895,2,raw,780,-440,-17204,-1270,-665,69,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.918,2,raw,952,-480,-17168,-1265,-693,74,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.918,2,raw,808,-408,-17128,-1250,-687,33,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.918,2,raw,728,-524,-17068,-1268,-676,49,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.943,2,raw,812,-528,-17036,-1243,-679,66,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.943,4,sum,682,41,16791,329,33,227,-2176,11,11,10,0,100,2123,2099,91,43919,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.943,2,raw,736,-568,-17132,-1245,-689,43,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.964,2,raw,748,-536,-17152,-1272,-668,54,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.964,2,raw,784,-524,-17156,-1266,-659,78,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.990,2,raw,780,-436,-17048,-1267,-679,74,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.990,5,sum,-807,123,17306,70,-17,-124,-1664,11,12,10,0,100,2325,2303,89,43050,7,-65,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.990,2,raw,724,-536,-17144,-1258,-677,55,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365051.990,2,raw,876,-504,-17180,-1257,-659,64,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.011,2,raw,776,-464,-17204,-1265,-685,59,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.011,2,raw,792,-540,-16984,-1265,-681,88,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.033,2,raw,680,-528,-17032,-1271,-683,57,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.033,2,raw,812,-428,-17060,-1255,-663,51,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.056,2,raw,760,-552,-17096,-1238,-687,71,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.056,2,raw,772,-464,-17132,-1272,-675,76,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.056,4,sum,683,42,16800,329,32,227,-2208,11,11,10,0,100,2123,2099,91,43920,7,-71,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.079,2,raw,668,-468,-17156,-1249,-673,70,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.079,2,raw,764,-532,-16936,-1263,-667,54,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.105,2,raw,700,-512,-17172,-1251,-679,56,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.105,2,raw,788,-560,-17044,-1263,-682,60,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.105,5,sum,-807,124,17310,71,-16,-124,-1696,11,13,10,0,100,2329,2303,89,43051,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.130,2,raw,768,-480,-17176,-1264,-668,75,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.130,2,raw,888,-468,-17092,-1255,-689,72,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.130,2,raw,724,-504,-17148,-1271,-674,54,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.152,2,raw,900,-480,-17184,-1258,-698,49,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.152,2,raw,792,-452,-17168,-1272,-675,31,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.177,2,raw,768,-564,-17152,-1273,-675,52,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.177,2,raw,796,-468,-17208,-1233,-677,52,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.177,2,raw,784,-524,-17008,-1241,-704,41,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.203,4,sum,681,38,16808,330,32,227,-2224,11,12,10,0,100,2123,2099,91,43921,7,-70,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.203,2,raw,756,-512,-17000,-1248,-673,44,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.203,2,raw,792,-524,-17068,-1244,-667,82,-1648,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.228,2,raw,780,-500,-17092,-1271,-663,49,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.228,2,raw,688,-480,-17076,-1273,-672,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.228,5,sum,-808,127,17315,72,-15,-124,-1680,11,13,10,0,100,2327,2303,89,43052,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.228,2,raw,748,-516,-17064,-1255,-693,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.253,2,raw,804,-528,-17112,-1259,-705,64,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.253,2,raw,716,-472,-17036,-1260,-667,45,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.278,2,raw,828,-560,-17020,-1252,-682,43,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.278,2,raw,732,-580,-17024,-1260,-659,60,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.278,2,raw,796,-532,-16908,-1265,-694,43,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.303,2,raw,704,-424,-17192,-1254,-690,41,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.303,2,raw,756,-508,-17004,-1266,-680,63,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.303,4,sum,685,38,16810,330,32,228,-2192,11,11,10,0,100,2122,2099,91,43922,7,-69,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.328,2,raw,800,-496,-17132,-1269,-669,59,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.328,2,raw,756,-544,-17148,-1247,-692,58,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.328,2,raw,868,-432,-17052,-1254,-684,45,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.353,2,raw,780,-512,-17080,-1267,-665,51,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.353,2,raw,764,-480,-17160,-1252,-685,55,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.353,5,sum,-807,126,17315,73,-14,-123,-1680,10,12,10,0,100,2326,2303,89,43053,7,-68,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.377,2,raw,740,-600,-17112,-1254,-672,61,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.377,2,raw,816,-544,-17128,-1272,-686,49,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.377,2,raw,724,-548,-17004,-1261,-677,40,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.402,2,raw,708,-440,-17148,-1245,-677,72,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.402,2,raw,760,-488,-17188,-1272,-672,57,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.427,2,raw,808,-500,-17092,-1256,-681,68,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.427,2,raw,800,-456,-17112,-1253,-677,74,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.427,2,raw,824,-476,-17040,-1263,-657,73,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.452,4,sum,686,39,16809,330,32,228,-2240,11,12,9,0,100,2124,2099,91,43923,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.452,2,raw,836,-516,-17200,-1255,-669,78,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.452,2,raw,824,-492,-17132,-1267,-692,45,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.477,2,raw,708,-516,-17044,-1266,-689,64,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.477,2,raw,784,-488,-17076,-1250,-681,59,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.478,5,sum,-807,124,17320,73,-14,-122,-1712,10,12,9,0,100,2326,2303,89,43054,7,-69,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.478,2,raw,760,-560,-17108,-1256,-670,47,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.503,2,raw,796,-444,-17188,-1261,-665,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.503,2,raw,788,-544,-16980,-1248,-665,56,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.528,2,raw,736,-692,-17084,-1262,-666,46,-1744,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.528,2,raw,780,-480,-17216,-1272,-682,43,-1744,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.528,2,raw,784,-600,-17132,-1244,-683,51,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.553,2,raw,804,-476,-16988,-1273,-685,58,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.553,2,raw,712,-404,-17200,-1279,-686,47,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.553,4,sum,687,39,16809,330,31,228,-2192,10,11,9,0,100,2123,2099,91,43924,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.578,2,raw,736,-392,-17136,-1267,-681,56,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.578,2,raw,752,-556,-17192,-1273,-671,69,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.578,2,raw,852,-484,-17140,-1250,-662,47,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.603,2,raw,740,-464,-17072,-1262,-703,65,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.603,2,raw,712,-436,-17012,-1260,-672,45,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.603,5,sum,-805,122,17319,72,-14,-122,-1664,10,12,9,0,100,2325,2303,89,43055,7,-71,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.629,2,raw,720,-508,-17012,-1253,-662,40,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.629,2,raw,780,-408,-17236,-1267,-686,57,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.629,2,raw,700,-556,-17048,-1262,-687,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.654,2,raw,768,-496,-17084,-1270,-663,57,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.654,2,raw,776,-504,-17168,-1241,-694,61,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.679,2,raw,744,-556,-17228,-1256,-659,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.679,2,raw,764,-484,-17048,-1261,-686,57,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.679,2,raw,776,-556,-17024,-1270,-668,41,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.704,4,sum,694,38,16809,329,31,228,-2224,10,11,10,0,100,2123,2099,91,43925,7,-67,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.704,2,raw,848,-588,-16964,-1246,-688,50,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.704,2,raw,720,-560,-17324,-1264,-677,58,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.727,2,raw,780,-576,-17116,-1270,-693,50,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.727,2,raw,780,-496,-17016,-1240,-679,56,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.727,5,sum,-799,125,17325,72,-12,-122,-1664,10,12,9,0,100,2325,2303,89,43056,7,-70,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.727,2,raw,788,-576,-17020,-1259,-662,61,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.752,2,raw,716,-428,-17196,-1246,-669,39,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.752,2,raw,760,-532,-17136,-1263,-649,56,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.777,2,raw,796,-484,-17084,-1265,-663,71,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.777,2,raw,800,-460,-17064,-1243,-666,66,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.777,2,raw,820,-640,-17132,-1239,-660,42,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.802,2,raw,788,-544,-17100,-1268,-666,59,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.802,2,raw,688,-520,-17164,-1274,-688,64,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.802,4,sum,691,40,16805,329,32,227,-2240,9,12,10,0,100,2123,2099,91,43926,7,-69,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.828,2,raw,788,-552,-17112,-1251,-658,60,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.828,2,raw,756,-540,-17140,-1248,-700,44,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.828,2,raw,728,-540,-17188,-1274,-679,61,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.853,2,raw,804,-460,-17152,-1249,-676,61,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.853,2,raw,756,-540,-17056,-1244,-690,59,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.853,5,sum,-796,126,17328,72,-12,-122,-1696,9,12,9,0,100,2326,2303,89,43057,7,-70,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.874,2,raw,736,-532,-17104,-1250,-670,43,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.874,2,raw,748,-592,-17068,-1254,-653,47,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.895,2,raw,808,-464,-17232,-1254,-674,68,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.895,2,raw,772,-460,-17088,-1268,-649,64,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.920,2,raw,664,-460,-17168,-1257,-662,75,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.921,2,raw,792,-508,-17148,-1247,-678,60,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.921,2,raw,832,-516,-17144,-1271,-675,37,-1664,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.944,2,raw,804,-448,-17100,-1268,-672,59,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.944,4,sum,695,36,16808,330,33,227,-2224,10,12,9,0,100,2123,2099,91,43927,7,-70,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.944,2,raw,796,-444,-17240,-1279,-666,64,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.966,2,raw,828,-404,-17096,-1240,-666,46,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.966,2,raw,712,-572,-17028,-1247,-682,49,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.991,2,raw,768,-452,-17000,-1243,-664,61,-1680,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.991,5,sum,-797,124,17328,71,-12,-121,-1680,8,12,9,0,100,2326,2303,89,43058,7,-70,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.991,2,raw,788,-564,-17012,-1266,-655,56,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365052.991,2,raw,844,-412,-17068,-1259,-693,41,-1728,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365053.015,2,raw,800,-432,-17120,-1265,-675,67,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365053.015,2,raw,844,-512,-17124,-1253,-654,73,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365053.040,2,raw,716,-444,-17016,-1263,-689,38,-1712,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
1785365053.040,2,raw,736,-524,-17212,-1250,-678,72,-1696,,,,,,,,,,,,0,,0,A,empty,,0,0,0,1785365049.586
