t,phase_idx,label,surface,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1783534736.915,23,seated_still,hard floor,548,720,-16820,-1133,-638,61,608
1783534736.925,23,seated_still,hard floor,556,840,-16920,-1256,-598,53,624
1783534736.935,23,seated_still,hard floor,528,856,-16880,-1304,-601,48,608
1783534736.945,23,seated_still,hard floor,528,876,-16808,-1219,-586,52,592
1783534736.955,23,seated_still,hard floor,580,920,-16880,-1174,-615,63,640
1783534736.965,23,seated_still,hard floor,528,876,-16928,-1156,-633,52,592
1783534736.975,23,seated_still,hard floor,544,676,-16992,-1249,-627,60,608
1783534736.985,23,seated_still,hard floor,536,736,-16844,-1268,-616,51,656
1783534736.995,23,seated_still,hard floor,528,732,-16820,-1259,-619,56,576
1783534737.005,23,seated_still,hard floor,640,880,-16804,-1164,-608,65,640
1783534737.015,23,seated_still,hard floor,520,840,-17052,-1151,-598,52,608
1783534737.025,23,seated_still,hard floor,440,776,-16932,-1221,-627,53,608
1783534737.035,23,seated_still,hard floor,600,740,-17012,-1295,-610,50,624
1783534737.045,23,seated_still,hard floor,540,856,-17000,-1246,-610,54,608
1783534737.055,23,seated_still,hard floor,580,792,-16868,-1172,-630,49,592
1783534737.065,23,seated_still,hard floor,628,800,-16876,-1180,-618,59,640
1783534737.075,23,seated_still,hard floor,544,848,-16876,-1211,-630,50,592
1783534737.085,23,seated_still,hard floor,552,804,-16916,-1259,-626,85,640
1783534737.095,23,seated_still,hard floor,660,928,-16820,-1269,-617,91,624
1783534737.105,23,seated_still,hard floor,652,916,-16868,-1203,-603,81,608
1783534737.115,23,seated_still,hard floor,464,808,-16932,-1156,-598,74,592
1783534737.124,23,seated_still,hard floor,540,852,-17020,-1193,-614,96,640
1783534737.134,23,seated_still,hard floor,572,812,-16916,-1248,-633,113,624
1783534737.145,23,seated_still,hard floor,580,756,-16868,-1239,-628,139,640
1783534737.155,23,seated_still,hard floor,652,916,-16932,-1217,-628,142,608
1783534737.165,23,seated_still,hard floor,572,924,-16932,-1164,-640,159,624
1783534737.175,23,seated_still,hard floor,528,828,-16832,-1177,-625,162,608
1783534737.185,23,seated_still,hard floor,580,744,-16812,-1222,-608,192,656
1783534737.195,23,seated_still,hard floor,572,732,-16908,-1277,-623,198,608
1783534737.205,23,seated_still,hard floor,508,724,-16848,-1244,-612,174,624
1783534737.215,23,seated_still,hard floor,596,904,-16792,-1182,-622,191,608
1783534737.225,23,seated_still,hard floor,556,852,-16884,-1193,-615,180,592
1783534737.235,23,seated_still,hard floor,600,792,-16904,-1208,-658,177,608
1783534737.245,23,seated_still,hard floor,500,724,-16868,-1237,-603,137,592
1783534737.255,23,seated_still,hard floor,572,768,-16956,-1255,-608,121,640
1783534737.265,23,seated_still,hard floor,528,832,-16956,-1209,-601,124,608
1783534737.275,23,seated_still,hard floor,516,764,-16892,-1164,-596,108,608
1783534737.285,23,seated_still,hard floor,556,844,-16996,-1195,-643,119,624
1783534737.295,23,seated_still,hard floor,536,872,-16744,-1256,-648,139,608
1783534737.305,23,seated_still,hard floor,412,888,-17112,-1236,-643,165,624
1783534737.315,23,seated_still,hard floor,596,860,-16844,-1217,-635,180,640
1783534737.325,23,seated_still,hard floor,672,836,-16912,-1196,-611,169,608
1783534737.335,23,seated_still,hard floor,576,836,-16792,-1195,-628,176,592
1783534737.345,23,seated_still,hard floor,552,788,-16904,-1237,-594,183,608
1783534737.355,23,seated_still,hard floor,576,748,-16832,-1233,-602,137,624
1783534737.365,23,seated_still,hard floor,500,756,-16780,-1215,-593,125,640
1783534737.375,23,seated_still,hard floor,556,768,-16920,-1202,-644,119,592
1783534737.385,23,seated_still,hard floor,548,744,-16924,-1219,-671,95,640
1783534737.395,23,seated_still,hard floor,564,784,-16984,-1211,-640,111,624
1783534737.405,23,seated_still,hard floor,544,796,-16876,-1241,-587,76,608
1783534737.415,23,seated_still,hard floor,600,856,-16888,-1224,-595,87,624
1783534737.425,23,seated_still,hard floor,612,836,-16804,-1193,-581,76,608
1783534737.435,23,seated_still,hard floor,504,844,-17024,-1204,-602,90,608
1783534737.445,23,seated_still,hard floor,584,772,-16936,-1233,-637,73,608
1783534737.455,23,seated_still,hard floor,528,836,-16772,-1229,-660,97,624
1783534737.465,23,seated_still,hard floor,496,868,-16972,-1209,-651,108,608
1783534737.475,23,seated_still,hard floor,556,876,-16888,-1178,-657,102,608
1783534737.485,23,seated_still,hard floor,520,676,-16848,-1207,-618,58,624
1783534737.495,23,seated_still,hard floor,548,844,-17080,-1222,-590,42,608
1783534737.505,23,seated_still,hard floor,632,792,-16988,-1251,-573,69,624
1783534737.514,23,seated_still,hard floor,560,796,-17004,-1231,-590,65,608
1783534737.524,23,seated_still,hard floor,652,916,-16728,-1211,-625,43,624
1783534737.534,23,seated_still,hard floor,656,876,-16900,-1167,-653,26,640
1783534737.545,23,seated_still,hard floor,672,808,-16852,-1204,-646,40,592
1783534737.555,23,seated_still,hard floor,580,724,-16828,-1261,-627,17,608
1783534737.565,23,seated_still,hard floor,544,792,-17000,-1248,-586,3,592
1783534737.575,23,seated_still,hard floor,568,792,-16872,-1200,-564,8,576
1783534737.585,23,seated_still,hard floor,556,824,-16948,-1182,-582,13,624
1783534737.595,23,seated_still,hard floor,524,724,-17000,-1183,-598,29,640
1783534737.605,23,seated_still,hard floor,572,836,-16808,-1211,-621,11,608
1783534737.615,23,seated_still,hard floor,584,984,-16908,-1231,-648,10,640
1783534737.625,23,seated_still,hard floor,588,800,-16988,-1206,-634,13,592
1783534737.635,23,seated_still,hard floor,576,832,-16892,-1195,-609,9,640
1783534737.645,23,seated_still,hard floor,620,860,-17064,-1199,-601,6,592
1783534737.655,23,seated_still,hard floor,528,792,-16876,-1229,-604,22,608
1783534737.665,23,seated_still,hard floor,528,796,-16940,-1247,-623,34,640
1783534737.675,23,seated_still,hard floor,476,736,-16992,-1234,-607,16,624
1783534737.685,23,seated_still,hard floor,568,784,-16868,-1191,-617,19,608
1783534737.695,23,seated_still,hard floor,548,792,-16868,-1199,-626,13,624
1783534737.705,23,seated_still,hard floor,536,748,-16944,-1202,-631,33,640
1783534737.715,23,seated_still,hard floor,496,836,-16852,-1242,-620,24,624
1783534737.725,23,seated_still,hard floor,592,868,-16892,-1236,-599,24,608
1783534737.735,23,seated_still,hard floor,556,768,-16800,-1208,-611,24,592
1783534737.745,23,seated_still,hard floor,636,916,-16984,-1196,-588,47,608
1783534737.755,23,seated_still,hard floor,552,832,-16780,-1203,-606,61,624
1783534737.765,23,seated_still,hard floor,612,912,-16864,-1231,-623,62,608
1783534737.775,23,seated_still,hard floor,576,756,-16932,-1217,-621,65,592
1783534737.785,23,seated_still,hard floor,548,936,-16932,-1206,-643,85,576
1783534737.795,23,seated_still,hard floor,484,732,-16868,-1198,-622,114,592
1783534737.805,23,seated_still,hard floor,600,848,-16792,-1221,-598,100,640
1783534737.815,23,seated_still,hard floor,516,808,-17024,-1244,-604,80,592
1783534737.825,23,seated_still,hard floor,492,832,-16824,-1216,-597,70,640
1783534737.835,23,seated_still,hard floor,632,792,-17000,-1209,-620,93,608
1783534737.845,23,seated_still,hard floor,548,772,-16836,-1200,-608,81,624
1783534737.855,23,seated_still,hard floor,444,852,-16900,-1219,-657,89,640
1783534737.865,23,seated_still,hard floor,596,936,-16876,-1249,-647,97,624
1783534737.875,23,seated_still,hard floor,572,844,-16764,-1202,-636,114,640
1783534737.885,23,seated_still,hard floor,576,824,-16920,-1182,-631,85,624
1783534737.895,23,seated_still,hard floor,612,936,-16884,-1206,-612,98,608
1783534737.905,23,seated_still,hard floor,512,788,-16852,-1206,-619,99,624
1783534737.914,23,seated_still,hard floor,532,840,-16940,-1224,-625,80,608
1783534737.924,23,seated_still,hard floor,524,816,-16976,-1199,-616,84,624
1783534737.934,23,seated_still,hard floor,576,792,-16968,-1191,-641,89,608
1783534737.945,23,seated_still,hard floor,568,828,-17000,-1200,-631,123,576
1783534737.955,23,seated_still,hard floor,584,852,-16912,-1231,-646,105,608
1783534737.965,23,seated_still,hard floor,608,780,-16748,-1218,-604,112,576
1783534737.975,23,seated_still,hard floor,628,860,-16836,-1236,-615,137,592
1783534737.985,23,seated_still,hard floor,524,824,-16928,-1203,-601,132,608
1783534737.995,23,seated_still,hard floor,580,828,-16832,-1199,-612,125,624
1783534738.005,23,seated_still,hard floor,576,796,-16924,-1216,-604,158,608
1783534738.015,23,seated_still,hard floor,592,856,-16936,-1199,-647,140,624
1783534738.025,23,seated_still,hard floor,540,824,-16812,-1209,-643,117,576
1783534738.035,23,seated_still,hard floor,472,832,-16880,-1216,-616,135,624
1783534738.045,23,seated_still,hard floor,528,784,-16824,-1212,-594,107,608
1783534738.055,23,seated_still,hard floor,600,804,-16896,-1209,-614,100,656
1783534738.065,23,seated_still,hard floor,536,848,-16916,-1234,-614,94,608
1783534738.075,23,seated_still,hard floor,524,756,-16868,-1240,-621,90,624
1783534738.085,23,seated_still,hard floor,516,844,-16888,-1200,-606,71,608
1783534738.095,23,seated_still,hard floor,572,832,-16904,-1200,-641,72,592
1783534738.105,23,seated_still,hard floor,560,808,-16844,-1215,-619,82,640
1783534738.115,23,seated_still,hard floor,544,824,-16940,-1215,-612,67,640
1783534738.125,23,seated_still,hard floor,476,764,-16808,-1242,-606,41,608
1783534738.136,24,stand_up_quick,hard floor,600,776,-16944,-1182,-599,52,624
1783534738.146,24,stand_up_quick,hard floor,520,748,-16864,-1200,-591,30,640
1783534738.157,24,stand_up_quick,hard floor,552,792,-16808,-1216,-655,34,640
1783534738.167,24,stand_up_quick,hard floor,472,820,-16852,-1226,-649,29,624
1783534738.177,24,stand_up_quick,hard floor,524,812,-16912,-1206,-623,24,608
1783534738.188,24,stand_up_quick,hard floor,580,776,-16768,-1183,-606,18,624
1783534738.198,24,stand_up_quick,hard floor,484,920,-16856,-1203,-567,19,608
1783534738.209,24,stand_up_quick,hard floor,568,848,-16860,-1227,-569,11,624
1783534738.219,24,stand_up_quick,hard floor,600,752,-16864,-1209,-599,25,608
1783534738.230,24,stand_up_quick,hard floor,556,828,-16880,-1224,-601,16,624
1783534738.239,24,stand_up_quick,hard floor,576,820,-16872,-1200,-652,-5,608
1783534738.249,24,stand_up_quick,hard floor,588,720,-16952,-1201,-625,-20,592
1783534738.258,24,stand_up_quick,hard floor,468,808,-16920,-1185,-636,-8,640
1783534738.268,24,stand_up_quick,hard floor,648,892,-16972,-1205,-637,6,624
1783534738.277,24,stand_up_quick,hard floor,668,848,-17008,-1210,-607,16,608
1783534738.287,24,stand_up_quick,hard floor,704,828,-16956,-1200,-600,7,608
1783534738.296,24,stand_up_quick,hard floor,580,820,-16812,-1217,-597,24,640
1783534738.306,24,stand_up_quick,hard floor,536,904,-16900,-1194,-607,60,592
1783534738.315,24,stand_up_quick,hard floor,548,884,-16832,-1211,-616,38,624
1783534738.325,24,stand_up_quick,hard floor,504,808,-16620,-1217,-602,20,576
1783534738.335,24,stand_up_quick,hard floor,600,736,-16876,-1233,-631,72,592
1783534738.345,24,stand_up_quick,hard floor,524,872,-16952,-1229,-629,53,608
1783534738.355,24,stand_up_quick,hard floor,532,804,-16904,-1218,-617,69,592
1783534738.365,24,stand_up_quick,hard floor,572,748,-16896,-1203,-625,50,608
1783534738.375,24,stand_up_quick,hard floor,596,908,-16856,-1211,-600,75,624
1783534738.385,24,stand_up_quick,hard floor,576,828,-16820,-1221,-618,72,608
1783534738.395,24,stand_up_quick,hard floor,564,852,-16844,-1226,-617,94,592
1783534738.405,24,stand_up_quick,hard floor,528,816,-16720,-1216,-606,81,608
1783534738.415,24,stand_up_quick,hard floor,612,824,-16932,-1232,-623,88,624
1783534738.425,24,stand_up_quick,hard floor,584,856,-16956,-1205,-635,93,608
1783534738.435,24,stand_up_quick,hard floor,508,776,-16860,-1206,-610,93,624
1783534738.445,24,stand_up_quick,hard floor,528,792,-16980,-1223,-622,82,608
1783534738.455,24,stand_up_quick,hard floor,640,792,-16992,-1221,-591,68,640
1783534738.465,24,stand_up_quick,hard floor,648,764,-16852,-1198,-608,76,608
1783534738.475,24,stand_up_quick,hard floor,556,764,-16768,-1209,-615,93,592
1783534738.485,24,stand_up_quick,hard floor,548,924,-16880,-1230,-621,73,608
1783534738.495,24,stand_up_quick,hard floor,448,856,-16912,-1229,-629,56,640
1783534738.505,24,stand_up_quick,hard floor,532,880,-16868,-1230,-632,48,624
1783534738.515,24,stand_up_quick,hard floor,576,908,-16836,-1229,-612,63,608
1783534738.525,24,stand_up_quick,hard floor,468,804,-16936,-1221,-609,57,624
1783534738.535,24,stand_up_quick,hard floor,448,848,-17028,-1198,-619,67,608
1783534738.545,24,stand_up_quick,hard floor,644,680,-16860,-1222,-603,52,624
1783534738.555,24,stand_up_quick,hard floor,488,860,-16988,-1218,-609,57,608
1783534738.565,24,stand_up_quick,hard floor,504,796,-16828,-1225,-617,28,624
1783534738.575,24,stand_up_quick,hard floor,488,728,-16888,-1222,-645,33,608
1783534738.585,24,stand_up_quick,hard floor,608,872,-16860,-1197,-611,45,624
1783534738.595,24,stand_up_quick,hard floor,592,864,-16880,-1200,-572,49,608
1783534738.605,24,stand_up_quick,hard floor,568,784,-16952,-1253,-610,9,624
1783534738.615,24,stand_up_quick,hard floor,628,804,-16744,-1242,-606,17,608
1783534738.625,24,stand_up_quick,hard floor,596,812,-16784,-1232,-616,13,640
1783534738.635,24,stand_up_quick,hard floor,560,920,-16848,-1208,-642,11,640
1783534738.645,24,stand_up_quick,hard floor,544,824,-16900,-1207,-618,0,640
1783534738.655,24,stand_up_quick,hard floor,488,880,-16952,-1222,-594,-5,592
1783534738.665,24,stand_up_quick,hard floor,604,880,-16832,-1239,-603,-9,576
1783534738.675,24,stand_up_quick,hard floor,576,776,-16860,-1220,-593,14,592
1783534738.685,24,stand_up_quick,hard floor,432,872,-16672,-1208,-612,27,640
1783534738.695,24,stand_up_quick,hard floor,548,712,-16664,-1197,-597,27,592
1783534738.705,24,stand_up_quick,hard floor,596,912,-16964,-1205,-616,8,608
1783534738.714,24,stand_up_quick,hard floor,572,816,-16936,-1228,-633,15,624
1783534738.724,24,stand_up_quick,hard floor,548,840,-17020,-1244,-640,18,640
1783534738.734,24,stand_up_quick,hard floor,620,760,-16848,-1209,-639,-14,624
1783534738.744,24,stand_up_quick,hard floor,636,708,-16936,-1206,-616,-58,640
1783534738.754,24,stand_up_quick,hard floor,552,620,-16976,-1232,-541,-116,624
1783534738.764,24,stand_up_quick,hard floor,472,584,-16856,-1229,-535,-214,608
1783534738.775,24,stand_up_quick,hard floor,520,588,-16900,-1213,-564,-319,656
1783534738.785,24,stand_up_quick,hard floor,1168,-12,-16532,-1073,-983,-465,640
1783534738.795,24,stand_up_quick,hard floor,20,632,-17796,-968,-781,-596,608
1783534738.805,24,stand_up_quick,hard floor,160,608,-17368,-1445,-230,-611,624
1783534738.815,24,stand_up_quick,hard floor,192,996,-17172,-1428,222,-621,608
1783534738.825,24,stand_up_quick,hard floor,504,1060,-16148,-1309,42,-608,592
1783534738.835,24,stand_up_quick,hard floor,500,396,-16452,-939,-535,-609,608
1783534738.845,24,stand_up_quick,hard floor,432,276,-16500,-1079,-1149,-697,624
1783534738.855,24,stand_up_quick,hard floor,432,500,-17244,-1338,-1269,-725,608
1783534738.865,24,stand_up_quick,hard floor,448,816,-17204,-1652,-914,-722,624
1783534738.875,24,stand_up_quick,hard floor,580,988,-17408,-1328,-301,-703,608
1783534738.885,24,stand_up_quick,hard floor,656,844,-16968,-1107,135,-669,624
1783534738.895,24,stand_up_quick,hard floor,524,380,-16728,-1107,173,-627,608
1783534738.905,24,stand_up_quick,hard floor,724,728,-16804,-1593,-219,-635,624
1783534738.915,24,stand_up_quick,hard floor,1476,2840,-15308,-2187,-1415,-822,640
1783534738.925,24,stand_up_quick,hard floor,476,1440,-17172,-1399,-1533,-1035,624
1783534738.935,24,stand_up_quick,hard floor,332,480,-17404,874,-393,-940,608
1783534738.945,24,stand_up_quick,hard floor,948,568,-17708,-293,124,-778,624
1783534738.955,24,stand_up_quick,hard floor,656,312,-16688,-2559,-55,-695,640
1783534738.965,24,stand_up_quick,hard floor,376,1572,-17032,-3054,-211,-580,608
1783534738.975,24,stand_up_quick,hard floor,460,2116,-15780,-971,-410,-439,608
1783534738.985,24,stand_up_quick,hard floor,596,1496,-16348,632,-867,-345,608
1783534738.995,24,stand_up_quick,hard floor,492,108,-17100,-139,-1199,-245,624
1783534739.005,24,stand_up_quick,hard floor,544,-64,-17156,-1896,-1108,-162,608
1783534739.015,24,stand_up_quick,hard floor,624,672,-17548,-2692,-718,-153,592
1783534739.025,24,stand_up_quick,hard floor,704,1396,-16440,-1484,-206,-225,608
1783534739.035,24,stand_up_quick,hard floor,892,1136,-16764,32,-38,-396,656
1783534739.045,24,stand_up_quick,hard floor,1028,-404,-16360,130,-355,-735,608
1783534739.055,24,stand_up_quick,hard floor,1188,-540,-16540,-1060,-1042,-1095,592
1783534739.065,24,stand_up_quick,hard floor,3724,-1408,-15612,-1620,-2351,-1303,640
1783534739.075,24,stand_up_quick,hard floor,1708,1092,-18776,75,-2540,-1486,624
1783534739.085,24,stand_up_quick,hard floor,-1716,3276,-19384,-1487,103,-2236,640
1783534739.095,24,stand_up_quick,hard floor,-2460,1544,-18592,-928,4016,-2930,624
1783534739.105,24,stand_up_quick,hard floor,-936,-516,-17752,-1030,4076,-3474,608
1783534739.114,24,stand_up_quick,hard floor,-268,-2184,-12572,-90,794,-3680,624
1783534739.124,24,stand_up_quick,hard floor,-524,-2428,-14672,-847,-2852,-3481,640
1783534739.134,24,stand_up_quick,hard floor,-1596,-1092,-18384,-2657,-4287,-2539,608
1783534739.145,24,stand_up_quick,hard floor,7728,5828,-13152,-4770,-5359,-1622,592
1783534739.155,24,stand_up_quick,hard floor,4396,5356,-17672,-2091,-4701,-850,608
1783534739.165,24,stand_up_quick,hard floor,2804,1560,-20548,2923,2155,-125,592
