t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,peak,yawSum,yawN,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785439663.907,6,sum,809,-649,-16358,-323,-347,-63,-1408,12,13,12,0,100,1996,1989,61,-733,12,14,6880,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.907,7,sum,3583,613,16129,211,-174,131,-1936,15,14,16,0,100,2022,2013,75,1528,12,12,6019,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,1,sum,2729,-462,-19897,100,186,-113,-2272,12,14,12,0,100,2143,2123,54,-1320,12,30,14413,7,-71,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,2,sum,-482,-326,-17058,-1262,-678,68,-2304,13,12,11,0,100,2057,2053,64,941,13,24,11628,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,5,sum,2107,82,-15590,23,-16,-103,-1536,12,12,13,0,100,2325,2315,50,-1127,12,18,8731,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,3,sum,1201,-627,-18023,-202,212,125,-1440,13,13,12,0,100,2281,2275,58,1503,12,22,10595,7,-66,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,4,sum,1714,-529,-16343,328,27,222,-2128,12,13,13,0,100,2122,2113,60,2815,13,19,9566,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,6,sum,809,-645,-16356,-323,-346,-62,-1392,12,13,13,0,100,1996,1989,61,-781,13,14,6881,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.907,7,sum,3585,615,16129,211,-176,131,-1904,13,14,15,0,100,2022,2013,67,1677,13,12,6020,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,1,sum,2732,-459,-19900,101,186,-112,-2256,12,14,12,0,100,2144,2123,54,-1424,13,30,14414,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,2,sum,-482,-323,-17054,-1262,-678,67,-2272,13,13,11,0,100,2057,2053,64,799,12,24,11629,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,5,sum,2108,80,-15590,23,-17,-104,-1504,12,12,12,0,100,2326,2315,50,-1378,13,18,8732,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,3,sum,1193,-625,-18027,-203,213,125,-1472,13,13,12,0,100,2281,2275,58,1636,13,22,10596,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,4,sum,1716,-526,-16343,328,26,222,-2112,12,12,13,0,100,2122,2113,54,2689,12,19,9567,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,6,sum,804,-646,-16349,-322,-346,-62,-1392,12,13,13,0,100,1995,1989,61,-769,12,14,6882,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.907,7,sum,3583,616,16125,211,-176,131,-1952,13,14,14,0,100,2022,2013,67,1579,12,12,6021,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,1,sum,2736,-456,-19901,102,187,-111,-2256,12,15,12,0,100,2144,2123,69,-1348,12,30,14415,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,2,sum,-480,-326,-17059,-1261,-677,67,-2240,13,13,12,0,100,2057,2053,64,897,13,24,11630,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,5,sum,2113,75,-15587,23,-15,-105,-1536,11,12,12,0,100,2326,2315,50,-1270,12,18,8733,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,3,sum,1193,-627,-18030,-203,213,125,-1456,13,13,13,0,100,2281,2275,58,1548,12,22,10597,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,4,sum,1712,-528,-16351,329,26,221,-2112,12,12,13,0,100,2122,2113,54,2831,13,19,9568,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.907,6,sum,805,-646,-16354,-322,-348,-63,-1376,13,14,13,0,100,1996,1989,61,-881,13,14,6883,7,-73,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.907,7,sum,3585,613,16117,211,-175,131,-1920,12,14,15,0,100,2021,2013,67,1672,13,12,6022,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2736,-455,-19901,101,187,-111,-2272,12,15,12,0,100,2143,2123,69,-1418,13,30,14416,7,-71,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-477,-323,-17057,-1262,-678,67,-2272,13,13,11,0,100,2057,2053,62,815,12,24,11631,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2118,74,-15588,23,-16,-104,-1568,12,12,12,0,100,2328,2315,50,-1332,13,18,8734,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1190,-624,-18038,-202,212,126,-1488,13,13,13,0,100,2282,2275,58,1668,13,22,10598,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1713,-528,-16352,328,25,221,-2128,12,12,13,0,100,2122,2113,54,2658,12,19,9569,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,809,-643,-16355,-321,-348,-62,-1376,12,14,13,0,100,1996,1989,61,-751,12,14,6884,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3588,613,16121,210,-174,130,-1920,13,14,14,0,100,2022,2013,60,1609,12,12,6023,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2735,-451,-19897,101,188,-111,-2288,13,16,12,0,100,2143,2123,69,-1375,12,30,14417,7,-72,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-474,-330,-17054,-1261,-677,68,-2304,13,12,12,0,100,2058,2053,62,976,13,24,11632,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2120,78,-15583,22,-16,-103,-1520,12,12,12,0,100,2325,2315,50,-1286,12,18,8735,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1193,-620,-18034,-202,211,125,-1472,14,14,13,0,100,2282,2275,58,1470,12,22,10599,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1710,-529,-16355,329,26,221,-2160,12,13,12,0,100,2122,2113,54,2933,13,19,9570,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,810,-642,-16352,-321,-348,-62,-1376,12,15,13,0,100,1994,1989,61,-793,13,14,6885,7,-73,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3592,612,16123,211,-175,130,-1904,12,14,13,0,100,2022,2013,60,1728,13,12,6024,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2740,-457,-19898,100,188,-111,-2272,13,15,12,0,100,2143,2123,69,-1459,13,30,14418,7,-75,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-470,-329,-17053,-1261,-677,68,-2272,13,12,12,0,100,2057,2053,62,770,12,24,11633,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2118,80,-15590,22,-16,-103,-1568,12,13,12,0,100,2327,2315,59,-1363,13,18,8736,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1195,-626,-18036,-201,211,125,-1440,14,14,13,0,100,2282,2275,58,1548,13,22,10600,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1710,-532,-16352,328,25,220,-2112,12,13,11,0,100,2122,2113,54,2612,12,19,9571,7,-65,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,809,-645,-16351,-321,-348,-62,-1376,12,15,13,0,100,1994,1989,61,-727,12,14,6886,7,-74,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3593,614,16125,211,-174,130,-1904,12,13,13,0,100,2022,2013,69,1543,12,12,6025,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2738,-457,-19897,100,188,-111,-2288,14,15,11,0,100,2145,2123,69,-1298,12,30,14419,7,-80,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-474,-325,-17052,-1261,-677,69,-2272,14,13,12,0,100,2057,2053,62,888,13,24,11634,7,-58,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2114,83,-15589,23,-15,-104,-1520,12,13,12,0,100,2328,2315,59,-1293,12,18,8737,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1195,-626,-18037,-201,210,124,-1440,14,14,13,0,100,2282,2275,61,1440,12,22,10601,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1714,-533,-16353,329,26,220,-2112,13,13,11,0,100,2122,2113,54,2933,13,19,9572,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,816,-645,-16352,-321,-348,-62,-1392,13,15,13,0,100,1996,1989,61,-777,13,14,6887,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3591,616,16127,210,-175,130,-1968,12,13,12,0,100,2022,2013,69,1726,13,12,6026,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2742,-452,-19898,100,188,-110,-2304,14,16,12,0,100,2142,2123,69,-1360,13,30,14420,7,-78,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-475,-317,-17052,-1262,-677,69,-2272,14,13,12,0,100,2058,2053,62,817,12,24,11635,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2115,81,-15589,23,-16,-103,-1552,12,14,12,0,100,2328,2315,66,-1297,13,18,8738,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1195,-622,-18034,-202,211,124,-1472,14,14,13,0,100,2282,2275,61,1602,13,22,10602,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1718,-533,-16359,329,26,221,-2128,13,13,11,0,100,2122,2113,54,2678,12,19,9573,7,-65,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,818,-641,-16353,-322,-349,-62,-1392,13,14,13,0,100,1996,1989,53,-750,12,14,6888,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3592,617,16133,210,-176,131,-1920,12,13,13,0,100,2022,2013,69,1587,12,12,6027,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2736,-450,-19897,99,188,-111,-2304,13,16,12,0,100,2143,2123,69,-1435,12,30,14421,7,-78,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-474,-318,-17045,-1262,-677,68,-2256,13,12,12,0,100,2058,2053,62,875,13,24,11636,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2115,74,-15593,23,-15,-104,-1520,12,14,11,0,100,2326,2315,66,-1240,12,18,8739,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1199,-621,-18032,-202,210,124,-1488,14,14,13,0,100,2282,2275,61,1578,12,22,10603,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1718,-527,-16360,329,27,221,-2128,13,12,11,0,100,2122,2113,54,2856,13,19,9574,7,-64,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,817,-643,-16356,-322,-350,-62,-1376,13,14,12,0,100,1994,1989,53,-766,13,14,6889,7,-71,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3593,618,16130,211,-174,132,-1952,13,14,14,0,100,2022,2013,69,1804,13,12,6028,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2733,-449,-19894,100,188,-111,-2256,14,16,11,0,100,2144,2123,69,-1455,13,30,14422,7,-76,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-476,-321,-17050,-1261,-677,68,-2256,14,12,12,0,100,2058,2053,62,772,12,24,11637,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2120,73,-15592,23,-15,-103,-1552,11,14,11,0,100,2327,2315,66,-1301,13,18,8740,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,3,sum,1204,-619,-18030,-202,210,125,-1456,15,14,13,0,100,2282,2275,61,1650,13,22,10604,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,4,sum,1719,-535,-16360,329,28,221,-2112,12,13,11,0,100,2122,2113,52,2694,12,19,9575,7,-65,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,6,sum,820,-642,-16363,-322,-349,-61,-1408,13,14,12,0,100,1995,1989,53,-715,12,14,6890,7,-71,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.908,7,sum,3596,618,16132,210,-174,132,-1952,13,14,14,0,100,2022,2013,69,1531,12,12,6029,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,1,sum,2734,-456,-19896,99,188,-111,-2304,14,15,11,0,100,2143,2123,53,-1346,12,30,14423,7,-76,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,2,sum,-477,-320,-17046,-1261,-677,68,-2272,13,12,11,0,100,2057,2053,62,939,13,24,11638,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.908,5,sum,2115,74,-15599,22,-16,-103,-1520,12,14,12,0,100,2325,2315,66,-1250,12,18,8741,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1208,-618,-18032,-202,210,124,-1504,16,13,12,0,100,2282,2275,61,1508,12,22,10605,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1719,-532,-16361,329,29,222,-2096,13,12,12,0,100,2122,2113,52,2926,13,19,9576,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,817,-644,-16359,-323,-348,-59,-1376,13,14,12,0,100,1996,1989,53,-715,13,14,6891,7,-70,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3598,621,16135,209,-174,132,-1936,14,13,14,0,100,2022,2013,69,1756,13,12,6030,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2736,-456,-19898,100,188,-111,-2256,14,16,12,0,100,2144,2123,55,-1454,13,30,14424,7,-74,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-481,-321,-17043,-1261,-676,68,-2272,13,13,11,0,100,2058,2053,56,810,12,24,11639,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,5,sum,2112,77,-15598,23,-16,-103,-1520,11,14,12,0,100,2325,2315,66,-1369,13,18,8742,7,-64,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1209,-619,-18031,-202,210,124,-1472,15,14,12,0,100,2282,2275,64,1621,13,22,10606,7,-66,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1719,-532,-16358,330,29,223,-2128,13,12,13,0,100,2122,2113,57,2704,12,19,9577,7,-64,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,813,-641,-16361,-323,-347,-59,-1392,13,13,11,0,100,1995,1989,52,-678,12,14,6892,7,-71,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3599,619,16131,209,-175,132,-1936,14,13,14,0,100,2022,2013,69,1595,12,12,6031,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2735,-455,-19901,100,189,-111,-2320,13,15,12,0,100,2144,2123,55,-1316,12,30,14425,7,-77,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-481,-318,-17047,-1262,-677,67,-2288,13,13,11,0,100,2057,2053,56,895,13,24,11640,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,5,sum,2107,75,-15599,23,-15,-103,-1536,11,14,12,0,100,2329,2315,66,-1278,12,18,8743,7,-64,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1209,-621,-18032,-203,210,124,-1488,14,13,12,0,100,2282,2275,64,1499,12,22,10607,7,-65,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1718,-534,-16357,331,29,223,-2112,13,12,13,0,100,2122,2113,57,2992,13,19,9578,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,813,-644,-16364,-323,-346,-59,-1424,13,13,11,0,100,1996,1989,52,-779,13,14,6893,7,-71,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3595,623,16128,208,-175,132,-1936,14,13,14,0,100,2022,2013,69,1668,13,12,6032,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2738,-451,-19906,101,190,-110,-2272,13,15,12,0,100,2143,2123,55,-1424,13,30,14426,7,-74,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-485,-318,-17051,-1263,-677,68,-2288,13,13,11,0,100,2057,2053,56,837,12,24,11641,7,-61,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,5,sum,2108,73,-15592,22,-15,-103,-1504,10,13,13,0,100,2325,2315,66,-1341,13,18,8744,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1207,-623,-18034,-203,211,124,-1456,14,13,12,0,100,2282,2275,65,1585,13,22,10608,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1721,-529,-16362,331,30,224,-2144,12,12,14,0,100,2122,2113,57,2653,12,19,9579,7,-64,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,812,-642,-16360,-323,-346,-59,-1376,11,13,11,0,100,1993,1989,52,-765,12,14,6894,7,-71,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3591,621,16126,208,-175,132,-1952,13,13,15,0,100,2022,2013,63,1606,12,12,6033,7,-71,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2744,-454,-19915,101,190,-111,-2288,12,15,12,0,100,2143,2123,55,-1383,12,30,14427,7,-70,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-484,-317,-17054,-1264,-677,68,-2256,13,13,12,0,100,2058,2053,50,866,13,24,11642,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,5,sum,2109,68,-15595,22,-16,-103,-1536,9,14,12,0,100,2327,2315,66,-1256,12,18,8745,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1208,-617,-18035,-203,212,125,-1488,13,13,12,0,100,2282,2275,65,1483,12,22,10609,7,-66,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1723,-519,-16368,331,30,225,-2112,12,12,14,0,100,2122,2113,57,3018,13,19,9580,7,-63,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,810,-642,-16354,-322,-346,-59,-1392,11,12,11,0,100,1993,1989,49,-753,13,14,6895,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3595,618,16127,208,-174,132,-1936,13,12,15,0,100,2022,2013,63,1708,13,12,6034,7,-71,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2742,-459,-19918,102,190,-112,-2256,12,14,13,0,100,2143,2123,55,-1444,13,30,14428,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-485,-323,-17055,-1263,-678,68,-2272,13,13,11,0,100,2057,2053,50,815,12,24,11643,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,5,sum,2110,70,-15592,22,-16,-104,-1536,9,13,12,0,100,2328,2315,53,-1376,13,18,8746,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1209,-618,-18038,-204,212,125,-1472,14,14,12,0,100,2282,2275,65,1614,13,22,10610,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1722,-516,-16367,332,30,225,-2144,12,12,14,0,100,2122,2113,57,2732,12,19,9581,7,-62,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,812,-643,-16357,-323,-346,-59,-1392,11,12,12,0,100,1995,1989,46,-813,12,14,6896,7,-72,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3591,618,16120,208,-174,132,-1920,13,13,15,0,100,2021,2013,63,1596,12,12,6035,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2744,-460,-19918,103,190,-110,-2272,12,14,12,0,100,2143,2123,62,-1277,12,30,14429,7,-67,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-489,-320,-17060,-1262,-678,68,-2304,13,13,11,0,100,2057,2053,50,909,13,24,11644,7,-60,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,5,sum,2114,69,-15594,21,-15,-104,-1536,9,13,13,0,100,2326,2315,53,-1291,12,18,8747,7,-61,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,3,sum,1209,-622,-18044,-203,212,124,-1472,14,13,12,0,100,2281,2275,65,1522,12,22,10611,7,-68,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,4,sum,1727,-519,-16368,333,30,226,-2144,12,13,14,0,100,2122,2113,57,2885,13,19,9582,7,-61,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,6,sum,815,-645,-16358,-323,-347,-60,-1376,11,12,12,0,100,1993,1989,46,-880,13,14,6897,7,-70,0,,0,B,walk_past,6,1,0,6,1785439654.642
1785439663.909,7,sum,3594,616,16123,207,-175,131,-1952,14,12,14,0,100,2022,2013,63,1692,13,12,6036,7,-69,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,1,sum,2743,-457,-19919,102,190,-110,-2288,13,14,13,0,100,2144,2123,62,-1429,13,30,14430,7,-65,0,,0,B,walk_past,6,0,0,6,1785439654.642
1785439663.909,2,sum,-489,-320,-17055,-1263,-677,69,-2272,12,13,12,0,100,2057,2053,50,834,12,24,11645,7,-59,0,,0,B,walk_past,6,0,0,6,1785439654.642
