t,chair,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785362707.775,2,527,1387,-16955,-1249,-668,59,-2176,11,10,11,0,100,2056,2034,137,580,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362707.775,5,1712,-438,-15686,75,-14,-123,-1376,11,11,11,0,100,2326,2303,50,24296,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362707.775,6,5089,12550,9373,-325,-325,-67,-768,25,16,12,0,100,1995,1979,48,23457,7,-67,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362707.821,1,5964,14810,386,105,196,-87,-2208,11,12,12,0,100,2162,2128,150,6659,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362707.871,4,1607,4,-16282,326,26,230,-1952,12,11,11,0,100,2122,2099,52,25166,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362707.896,3,2007,192,-17908,-192,206,120,-864,14,14,13,0,100,2032,2013,54,26060,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362707.896,6,5088,12547,9371,-325,-323,-66,-816,20,15,13,0,100,1997,1979,48,23458,7,-67,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362707.896,2,530,1387,-16950,-1249,-667,59,-2160,11,10,10,0,100,2056,2034,137,581,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362707.942,1,5969,14809,381,104,196,-87,-2240,10,12,12,0,100,2161,2128,150,6660,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.017,4,1607,6,-16286,326,26,229,-1936,12,11,11,0,100,2122,2099,52,25167,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.017,7,1182,237,-16396,241,-161,159,-2016,12,12,12,0,100,2028,2019,27,13143,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.017,3,2011,192,-17915,-192,207,120,-944,14,14,13,0,100,2032,2013,54,26061,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.017,2,531,1392,-16952,-1249,-668,58,-2176,11,10,11,0,100,2055,2034,137,582,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.042,6,5083,12544,9366,-326,-322,-65,-784,22,15,13,0,100,1997,1979,48,23459,7,-67,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.067,1,5965,14805,382,104,196,-88,-2256,10,11,12,0,100,2162,2128,150,6661,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.137,4,1607,8,-16285,325,26,229,-1936,12,11,11,0,100,2122,2099,52,25168,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.138,7,1180,241,-16399,242,-161,160,-2064,13,12,12,0,100,2028,2019,27,13144,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.138,3,2009,195,-17916,-192,206,119,-928,15,16,13,0,100,2032,2013,54,26062,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.163,6,5086,12547,9368,-326,-322,-65,-768,23,14,14,0,100,1997,1979,48,23460,7,-67,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.163,2,531,1392,-16958,-1249,-668,59,-2176,11,10,11,0,100,2056,2034,137,583,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.163,5,1705,-441,-15680,75,-15,-122,-1376,12,11,12,0,100,2326,2303,50,24299,7,-79,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.187,1,5964,14808,381,104,196,-88,-2240,10,12,12,0,100,2162,2128,150,6662,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.259,4,1604,3,-16289,325,26,229,-1904,12,11,11,0,100,2122,2099,52,25169,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.259,7,1179,240,-16398,242,-160,160,-2048,14,11,12,0,100,2028,2019,27,13145,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.259,3,2007,190,-17919,-191,206,120,-896,15,16,12,0,100,2031,2013,54,26063,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.284,2,529,1394,-16954,-1249,-668,59,-2160,11,10,11,0,100,2055,2034,137,584,7,-58,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.284,5,1705,-443,-15675,75,-14,-120,-1392,11,11,11,0,100,2326,2303,50,24300,7,-79,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.284,6,5085,12547,9369,-325,-322,-66,-800,23,13,14,0,100,1997,1979,48,23461,7,-68,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.308,1,5965,14808,379,105,195,-88,-2240,10,11,12,0,100,2162,2128,150,6663,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.377,4,1603,-1,-16283,326,26,229,-1920,11,11,11,0,100,2122,2099,52,25170,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.377,7,1179,243,-16405,243,-160,162,-2048,14,10,11,0,100,2028,2019,27,13146,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.401,6,5088,12546,9366,-324,-322,-65,-784,23,12,15,0,100,1998,1979,48,23462,7,-68,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.401,2,530,1395,-16952,-1248,-668,58,-2192,11,10,11,0,100,2056,2034,137,585,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.401,5,1710,-445,-15679,75,-14,-120,-1392,11,11,11,0,100,2330,2303,50,24301,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.426,1,5966,14811,380,105,195,-89,-2256,10,11,13,0,100,2164,2128,150,6664,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.518,4,1603,0,-16282,325,26,228,-1920,11,11,10,0,100,2122,2099,52,25171,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.518,7,1176,243,-16400,244,-160,160,-2064,14,11,12,0,100,2028,2019,27,13147,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.518,3,2006,186,-17914,-191,207,120,-896,14,16,13,0,100,2031,2013,54,26065,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.518,2,529,1394,-16951,-1247,-667,58,-2192,12,10,11,0,100,2056,2034,137,586,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.542,6,5086,12543,9361,-324,-322,-64,-816,25,12,16,0,100,1997,1979,48,23463,7,-69,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.567,1,5966,14811,382,104,195,-91,-2240,9,12,12,0,100,2162,2128,150,6665,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.637,4,1604,-3,-16280,325,27,228,-1936,11,10,10,0,100,2121,2099,52,25172,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.637,7,1177,241,-16405,244,-159,160,-2064,14,11,12,0,100,2028,2019,27,13148,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.637,3,2006,184,-17918,-191,205,120,-928,13,16,13,0,100,2031,2013,54,26066,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.659,6,5085,12543,9360,-324,-322,-64,-832,25,13,16,0,100,1998,1979,48,23464,7,-69,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.659,2,528,1394,-16951,-1247,-667,59,-2144,11,10,11,0,100,2055,2034,137,587,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.659,5,1709,-446,-15673,75,-14,-120,-1376,11,12,11,0,100,2326,2303,50,24303,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.684,1,5966,14812,383,105,195,-91,-2240,10,12,11,0,100,2164,2128,150,6666,7,-64,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.759,4,1602,-6,-16276,324,27,228,-1936,11,11,10,0,100,2122,2099,52,25173,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.759,7,1176,245,-16402,244,-159,160,-2048,14,11,12,0,100,2028,2019,27,13149,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.759,3,2006,188,-17924,-191,205,120,-896,13,15,13,0,100,2030,2013,54,26067,7,-51,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.785,2,529,1395,-16946,-1247,-666,59,-2176,11,10,11,0,100,2056,2034,137,588,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.785,5,1711,-443,-15674,75,-14,-120,-1408,11,12,11,0,100,2328,2303,50,24304,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.785,6,5085,12540,9361,-322,-323,-66,-784,25,12,16,0,100,1998,1979,48,23465,7,-69,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.805,1,5966,14810,380,106,195,-91,-2256,11,13,11,0,100,2162,2128,150,6667,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.876,4,1606,-4,-16271,325,27,229,-1920,11,11,10,0,100,2122,2099,52,25174,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.876,7,1181,252,-16406,244,-160,160,-2032,13,11,12,0,100,2028,2019,27,13150,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.901,6,5084,12542,9361,-322,-324,-67,-816,23,13,15,0,100,1997,1979,48,23466,7,-69,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.901,2,530,1396,-16951,-1246,-667,58,-2176,11,10,12,0,100,2055,2034,137,589,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362708.901,5,1712,-438,-15675,75,-14,-120,-1424,11,12,11,0,100,2325,2303,50,24305,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362708.926,1,5964,14813,384,106,196,-92,-2240,11,12,11,0,100,2163,2128,150,6668,7,-64,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.001,4,1609,-6,-16268,324,27,229,-1920,11,11,10,0,100,2122,2099,52,25175,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.026,3,2003,188,-17917,-192,204,119,-896,13,15,12,0,100,2031,2013,54,26069,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.026,2,533,1396,-16952,-1246,-667,58,-2176,12,11,11,0,100,2056,2034,137,590,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362709.026,6,5088,12542,9361,-321,-325,-68,-800,21,13,14,0,100,1998,1979,48,23467,7,-69,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.026,5,1718,-436,-15680,75,-13,-120,-1392,11,12,12,0,100,2328,2303,50,24306,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.076,1,5962,14812,383,106,195,-91,-2224,11,13,10,0,100,2162,2128,150,6669,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.126,4,1608,-6,-16267,325,27,229,-1920,11,10,10,0,100,2122,2099,52,25176,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.126,7,1187,245,-16405,244,-160,159,-2016,12,12,12,0,100,2028,2019,27,13152,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.151,6,5086,12544,9352,-321,-325,-67,-784,19,13,14,0,100,1998,1979,48,23468,7,-68,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.151,2,531,1398,-16951,-1246,-668,58,-2208,12,11,11,0,100,2056,2034,137,591,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362709.151,5,1722,-436,-15681,75,-12,-121,-1408,10,12,11,0,100,2327,2303,50,24307,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.197,1,5960,14812,389,106,195,-91,-2256,11,13,10,0,100,2162,2128,150,6670,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.267,4,1607,-5,-16268,325,27,230,-1920,11,10,10,0,100,2121,2099,52,25177,7,-61,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.267,7,1189,243,-16403,245,-159,158,-2064,11,12,12,0,100,2028,2019,27,13153,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.267,3,1999,187,-17921,-191,204,120,-928,12,14,13,0,100,2031,2013,54,26071,7,-51,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.267,2,533,1397,-16953,-1245,-668,59,-2192,12,12,10,0,100,2056,2034,137,592,7,-58,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362709.293,6,5087,12540,9348,-321,-325,-66,-816,19,14,14,0,100,1998,1979,48,23469,7,-68,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.318,1,5962,14806,388,107,195,-91,-2272,11,13,11,0,100,2162,2128,150,6671,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.389,4,1608,-3,-16266,324,27,229,-1920,11,11,9,0,100,2122,2099,52,25178,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.389,7,1182,244,-16401,245,-160,158,-2064,11,12,12,0,100,2028,2019,27,13154,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.389,3,1996,190,-17923,-192,203,119,-912,13,14,13,0,100,2031,2013,54,26072,7,-52,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.410,6,5092,12540,9353,-322,-325,-66,-800,21,14,13,0,100,1997,1979,48,23470,7,-68,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.411,2,533,1393,-16950,-1245,-668,60,-2160,12,12,10,0,100,2056,2034,137,593,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362709.411,5,1716,-432,-15680,74,-13,-122,-1376,10,12,11,0,100,2326,2303,50,24309,7,-78,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.436,1,5963,14799,390,107,196,-90,-2272,12,13,10,0,100,2162,2128,150,6672,7,-64,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.505,4,1609,-3,-16265,325,27,229,-1952,11,10,10,0,100,2122,2099,52,25179,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.505,7,1186,245,-16407,244,-160,158,-2048,11,12,12,0,100,2028,2019,27,13155,7,-62,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.530,2,535,1395,-16952,-1245,-669,58,-2176,11,12,11,0,100,2056,2034,137,594,7,-57,0,,0,C,stand_up,2,1,1,30,1785362701.457
1785362709.530,5,1716,-426,-15684,74,-13,-121,-1408,10,11,10,0,100,2331,2303,50,24310,7,-77,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.530,6,5094,12542,9355,-321,-325,-68,-816,19,13,13,0,100,1997,1979,48,23471,7,-67,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.555,1,5960,14804,387,106,195,-89,-2288,12,13,10,0,100,2161,2128,150,6673,7,-63,0,,0,C,stand_up,2,0,1,30,1785362701.457
1785362709.625,4,1606,-2,-16269,326,26,229,-1936,11,10,10,0,100,2122,2099,52,25180,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.625,7,1183,247,-16408,243,-160,159,-2048,12,13,12,0,100,2028,2019,27,13156,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.651,6,5089,12544,9359,-321,-325,-68,-816,19,13,13,0,100,1998,1979,48,23472,7,-69,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.651,2,537,1399,-16952,-1247,-669,58,-2144,12,12,11,0,100,2056,2034,137,595,7,-57,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362709.651,5,1717,-428,-15690,74,-13,-121,-1392,10,11,10,0,100,2328,2303,50,24311,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.676,1,5959,14805,391,105,194,-89,-2256,11,12,10,0,100,2162,2128,150,6674,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.751,4,1606,2,-16268,326,25,229,-1936,11,11,10,0,100,2122,2099,52,25181,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.776,3,1998,182,-17908,-192,205,119,-928,14,14,11,0,100,2031,2013,54,26075,7,-52,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.776,2,537,1398,-16961,-1247,-670,58,-2160,11,12,11,0,100,2057,2034,137,596,7,-57,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362709.776,5,1712,-432,-15697,74,-12,-122,-1392,10,11,10,0,100,2325,2303,50,24312,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.776,6,5092,12547,9358,-321,-325,-68,-800,19,14,14,0,100,1998,1979,48,23473,7,-68,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.824,1,5958,14808,390,104,193,-89,-2272,10,11,10,0,100,2161,2128,150,6675,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.870,4,1606,3,-16271,326,26,228,-1936,10,10,10,0,100,2122,2099,52,25182,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.892,3,2004,184,-17908,-193,205,118,-912,14,14,11,0,100,2031,2013,54,26076,7,-52,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.917,2,539,1397,-16960,-1246,-670,58,-2128,11,11,10,0,100,2056,2034,137,597,7,-57,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362709.917,5,1713,-435,-15695,73,-12,-121,-1424,9,11,10,0,100,2327,2303,50,24313,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362709.942,1,5957,14807,385,105,194,-89,-2240,11,11,10,0,100,2162,2128,150,6676,7,-64,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.017,4,1601,6,-16272,326,27,228,-1920,10,11,10,0,100,2122,2099,52,25183,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.017,7,1176,246,-16405,243,-158,160,-2064,12,13,13,0,100,2027,2019,27,13159,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.017,3,2006,184,-17913,-192,204,118,-944,13,15,11,0,100,2031,2013,54,26077,7,-52,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.017,2,536,1398,-16961,-1246,-670,57,-2176,11,11,9,0,100,2056,2034,137,598,7,-57,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.041,6,5094,12553,9368,-322,-324,-66,-816,23,13,14,0,100,1998,1979,48,23475,7,-68,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.066,1,5958,14808,386,104,193,-89,-2240,11,11,10,0,100,2162,2128,150,6677,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.141,4,1602,6,-16276,326,26,228,-1920,11,11,10,0,100,2121,2099,52,25184,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.141,7,1173,243,-16396,244,-158,160,-2032,12,13,14,0,100,2028,2019,27,13160,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.141,3,2005,189,-17910,-192,205,117,-912,14,15,11,0,100,2031,2013,54,26078,7,-52,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.166,2,539,1394,-16959,-1246,-670,57,-2192,11,11,10,0,100,2055,2034,137,599,7,-58,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.166,5,1707,-437,-15688,74,-13,-121,-1376,10,10,10,0,100,2326,2303,50,24315,7,-79,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.191,1,5956,14808,383,105,193,-89,-2240,10,12,10,0,100,2163,2128,150,6678,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.266,4,1604,9,-16278,326,26,227,-1920,10,11,10,0,100,2121,2099,52,25185,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.266,7,1171,248,-16399,243,-158,159,-2048,13,13,14,0,100,2028,2019,27,13161,7,-61,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.266,3,2006,190,-17903,-192,205,116,-912,14,15,11,0,100,2031,2013,54,26079,7,-52,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.291,5,1713,-438,-15687,74,-13,-121,-1408,11,10,10,0,100,2325,2303,50,24316,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.291,6,5093,12551,9367,-323,-325,-67,-784,22,12,13,0,100,1997,1979,48,23477,7,-68,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.317,1,5953,14811,380,104,193,-89,-2240,10,12,9,0,100,2161,2128,150,6679,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.391,4,1602,10,-16278,326,27,227,-1920,10,10,9,0,100,2122,2099,52,25186,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.391,7,1180,247,-16400,243,-158,159,-2048,13,13,14,0,100,2028,2019,27,13162,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.391,3,2005,194,-17897,-191,205,116,-912,13,15,12,0,100,2030,2013,54,26080,7,-53,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.411,2,540,1393,-16967,-1246,-669,55,-2176,11,10,9,0,100,2055,2034,137,601,7,-57,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.411,5,1712,-440,-15688,74,-13,-121,-1408,11,11,9,0,100,2328,2303,50,24317,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.436,1,5951,14814,384,104,192,-89,-2240,10,12,10,0,100,2161,2128,150,6680,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.509,4,1601,5,-16280,326,26,227,-1920,10,11,9,0,100,2122,2099,52,25187,7,-64,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.509,7,1178,249,-16397,243,-157,159,-2032,13,13,14,0,100,2028,2019,27,13163,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.509,3,2005,196,-17895,-192,205,117,-896,13,14,12,0,100,2030,2013,54,26081,7,-53,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.534,2,538,1393,-16963,-1246,-669,56,-2176,12,10,10,0,100,2056,2034,137,602,7,-57,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.534,5,1715,-441,-15687,75,-13,-121,-1408,11,11,10,0,100,2325,2303,50,24318,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.534,6,5088,12550,9368,-323,-325,-66,-768,23,14,13,0,100,1996,1979,48,23479,7,-68,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.557,1,5952,14813,388,105,191,-88,-2224,10,12,10,0,100,2161,2128,150,6681,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.632,4,1603,7,-16275,325,26,227,-1920,10,11,9,0,100,2122,2099,52,25188,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.632,7,1185,250,-16396,243,-157,159,-2048,13,12,14,0,100,2028,2019,27,13164,7,-61,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.632,3,2005,197,-17902,-192,206,117,-912,12,15,12,0,100,2030,2013,54,26082,7,-53,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.654,6,5090,12552,9367,-324,-326,-66,-816,24,14,13,0,100,1995,1979,48,23480,7,-68,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.654,2,537,1387,-16964,-1246,-669,56,-2176,11,9,9,0,100,2055,2034,137,603,7,-56,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.654,5,1717,-440,-15678,76,-13,-121,-1424,11,11,10,0,100,2326,2303,50,24319,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.679,1,5949,14813,377,105,191,-88,-2224,11,12,9,0,100,2162,2128,150,6682,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.751,4,1602,5,-16277,325,27,227,-1920,10,11,9,0,100,2121,2099,52,25189,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.775,3,2001,199,-17905,-191,205,116,-928,13,14,12,0,100,2030,2013,54,26083,7,-54,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.775,2,534,1383,-16964,-1246,-670,56,-2160,11,10,9,0,100,2056,2034,137,604,7,-56,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.775,5,1719,-441,-15673,76,-14,-120,-1392,11,11,10,0,100,2331,2303,50,24320,7,-77,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.775,6,5090,12549,9368,-324,-327,-67,-800,25,14,13,0,100,1995,1979,48,23481,7,-66,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.825,1,5949,14813,376,105,191,-88,-2224,11,12,9,0,100,2162,2128,150,6683,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.872,4,1599,7,-16279,325,27,228,-1936,10,11,9,0,100,2121,2099,52,25190,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.872,7,1188,256,-16391,244,-157,158,-2032,14,11,13,0,100,2028,2019,27,13166,7,-61,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.897,3,1995,198,-17908,-191,205,117,-912,13,14,12,0,100,2031,2013,54,26084,7,-54,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.897,6,5084,12550,9364,-324,-327,-67,-752,25,14,14,0,100,1998,1979,48,23482,7,-68,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362710.897,2,532,1382,-16960,-1247,-670,57,-2192,10,10,9,0,100,2056,2034,137,605,7,-56,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362710.945,1,5951,14810,376,105,191,-88,-2256,12,13,9,0,100,2162,2128,150,6684,7,-64,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.011,4,1603,4,-16283,326,26,228,-1904,10,11,9,0,100,2121,2099,52,25191,7,-64,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.011,7,1192,254,-16388,244,-158,157,-2048,14,12,13,0,100,2028,2019,27,13167,7,-61,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.011,3,1995,197,-17903,-191,206,116,-896,14,14,12,0,100,2031,2013,54,26085,7,-53,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.036,2,534,1378,-16961,-1247,-669,58,-2176,10,10,10,0,100,2056,2034,137,606,7,-56,0,,0,C,empty_after,2,1,0,31,1785362709.557
1785362711.036,5,1719,-441,-15681,77,-14,-120,-1360,10,11,10,0,100,2328,2303,50,24322,7,-78,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.036,6,5086,12550,9366,-325,-327,-67,-784,28,14,14,0,100,1998,1979,48,23483,7,-67,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.061,1,5952,14811,379,105,192,-88,-2256,12,12,9,0,100,2162,2128,150,6685,7,-64,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.136,4,1603,4,-16282,326,25,228,-1936,9,11,9,0,100,2122,2099,52,25192,7,-63,0,,0,C,empty_after,2,0,0,31,1785362709.557
1785362711.136,7,1193,253,-16391,244,-158,159,-2032,14,12,13,0,100,2028,2019,27,13168,7,-62,0,,0,C,empty_after,2,0,0,31,1785362709.557
